rating_id,subscriber_id,title_id,rating,rating_date
82552,SUB113389,TTL201588,4,2025-10-25
82553,SUB106251,TTL200461,3,2022-12-25
82554,SUB114675,TTL204661,3,2025-08-25
82555,SUB108308,TTL203531,3,2021-11-20
82556,SUB109293,TTL206938,4,2026-03-29
82557,SUB111860,TTL200759,4,2025-10-13
82558,SUB105672,TTL206968,5,2026-05-26
82559,SUB103537,TTL205805,4,2026-03-12
82560,SUB108440,TTL202471,4,2024-01-15
82561,SUB105691,TTL202031,4,2026-05-21
82562,SUB101617,TTL207763,3,2025-08-22
82563,SUB107573,TTL206800,4,2025-02-13
82564,SUB101333,TTL205319,4,2023-12-04
82565,SUB102378,TTL203348,3,2022-05-30
82566,SUB107913,TTL200488,4,2025-12-26
82567,SUB113948,TTL207172,3,2026-04-27
82568,SUB110876,TTL202604,3,2026-05-20
82569,SUB105432,TTL208423,4,2026-04-06
82570,SUB108226,TTL207106,5,2026-05-18
82571,SUB109759,TTL208035,4,2022-05-29
82572,SUB110597,TTL201694,4,2025-06-14
82573,SUB111581,TTL208935,5,2026-03-20
82574,SUB112141,TTL207554,4,2021-06-27
82575,SUB112171,TTL203764,5,2025-08-11
82576,SUB114332,TTL202869,2,2023-11-22
82577,SUB112145,TTL208982,5,2022-01-01
82578,SUB106208,TTL205119,3,2026-05-13
82579,SUB105651,TTL207676,5,2023-01-09
82580,SUB110772,TTL203294,4,2026-02-17
82581,SUB103180,TTL204332,3,2019-10-13
82582,SUB107544,TTL204763,3,2025-10-29
82583,SUB102773,TTL204422,4,2025-08-17
82584,SUB105211,TTL202987,5,2025-08-16
82585,SUB105283,TTL204144,2,2026-04-19
82586,SUB110395,TTL205078,3,2026-01-22
82587,SUB104706,TTL204689,4,2026-05-10
82588,SUB105912,TTL206361,5,2024-10-14
82589,SUB112712,TTL206299,3,2021-06-06
82590,SUB112381,TTL206802,3,2025-03-29
82591,SUB112128,TTL204990,3,2021-08-17
82592,SUB111388,TTL206837,3,2023-05-18
82593,SUB114614,TTL205240,3,2024-03-17
82594,SUB110901,TTL205491,5,2024-11-16
82595,SUB104454,TTL207141,3,2025-06-28
82596,SUB105140,TTL206740,3,2026-04-20
82597,SUB111287,TTL203948,4,2026-03-29
82598,SUB104249,TTL208006,4,2020-08-07
82599,SUB109057,TTL201535,3,2025-08-03
82600,SUB114501,TTL206689,3,2026-01-16
82601,SUB101416,TTL205956,3,2025-01-28
82602,SUB105984,TTL202855,4,2026-05-20
82603,SUB106481,TTL201906,3,2026-04-26
82604,SUB103867,TTL206700,3,2026-03-23
82605,SUB108533,TTL201707,4,2022-05-03
82606,SUB104944,TTL202512,3,2026-04-15
82607,SUB113906,TTL203595,3,2025-09-26
82608,SUB114800,TTL200354,5,2026-05-22
82609,SUB101141,TTL201206,4,2025-04-26
82610,SUB107482,TTL205127,4,2023-06-18
82611,SUB100637,TTL206633,3,2024-04-25
82612,SUB104178,TTL207141,4,2026-01-27
82613,SUB112997,TTL202443,3,2026-02-21
82614,SUB106948,TTL207162,2,2026-03-18
82615,SUB101768,TTL200012,4,2026-04-04
82616,SUB107045,TTL208368,2,2026-05-04
82617,SUB101970,TTL205875,2,2026-01-14
82618,SUB109607,TTL208960,2,2021-06-22
82619,SUB100993,TTL206746,3,2024-04-19
82620,SUB112390,TTL202115,3,2024-01-11
82621,SUB104714,TTL200217,4,2026-05-02
82622,SUB107397,TTL205074,4,2026-05-13
82623,SUB103011,TTL208369,5,2026-03-18
82624,SUB109446,TTL200030,3,2026-01-12
82625,SUB101563,TTL205549,4,2025-12-19
82626,SUB104468,TTL202539,5,2023-10-02
82627,SUB114806,TTL201788,5,2026-04-15
82628,SUB107771,TTL201333,5,2023-10-10
82629,SUB113488,TTL202219,4,2024-01-11
82630,SUB104299,TTL200530,2,2021-01-17
82631,SUB109912,TTL202291,3,2026-03-05
82632,SUB104829,TTL202359,5,2021-08-12
82633,SUB100120,TTL206200,4,2026-05-12
82634,SUB114652,TTL207789,5,2026-03-16
82635,SUB100575,TTL204229,4,2026-05-22
82636,SUB108971,TTL201441,1,2026-03-12
82637,SUB111810,TTL206427,4,2026-03-10
82638,SUB111845,TTL203193,4,2026-05-10
82639,SUB113262,TTL202134,2,2025-02-06
82640,SUB112648,TTL208509,3,2023-04-11
82641,SUB106025,TTL200874,4,2026-04-18
82642,SUB107618,TTL204246,3,2025-10-29
82643,SUB113293,TTL200787,4,2024-11-12
82644,SUB104925,TTL207168,5,2026-05-27
82645,SUB105293,TTL207141,2,2025-04-06
82646,SUB107231,TTL206742,3,2024-11-02
82647,SUB106968,TTL208605,4,2026-04-21
82648,SUB112868,TTL208168,2,2023-11-21
82649,SUB114790,TTL205964,5,2019-10-03
82650,SUB111941,TTL202164,4,2026-05-21
82651,SUB100003,TTL200364,5,2023-06-25
82652,SUB109541,TTL206434,3,2026-05-29
82653,SUB101426,TTL206337,4,2026-02-28
82654,SUB100407,TTL208382,3,2025-04-23
82655,SUB102681,TTL205302,3,2025-12-25
82656,SUB112043,TTL202487,5,2025-07-23
82657,SUB102801,TTL207554,4,2026-04-09
82658,SUB114217,TTL204374,5,2026-05-21
82659,SUB103579,TTL201235,4,2026-03-06
82660,SUB111679,TTL202046,2,2026-05-30
82661,SUB112502,TTL202882,3,2026-05-25
82662,SUB105164,TTL206741,4,2026-04-27
82663,SUB113822,TTL200401,4,2023-01-06
82664,SUB104608,TTL206788,5,2026-01-26
82665,SUB109239,TTL206234,4,2019-10-18
82666,SUB108467,TTL201705,4,2026-05-16
82667,SUB104835,TTL208994,4,2025-09-29
82668,SUB107784,TTL202576,2,2026-04-26
82669,SUB108243,TTL203820,3,2024-08-05
82670,SUB101465,TTL205220,3,2026-04-17
82671,SUB110140,TTL200704,5,2026-05-11
82672,SUB104032,TTL200866,4,2024-08-26
82673,SUB102574,TTL206178,2,2026-03-13
82674,SUB104544,TTL202774,4,2021-03-21
82675,SUB109236,TTL200555,5,2026-02-24
82676,SUB103475,TTL205945,4,2026-04-25
82677,SUB103092,TTL203531,5,2021-02-28
82678,SUB101220,TTL202045,3,2026-05-12
82679,SUB102218,TTL203499,3,2026-03-18
82680,SUB102662,TTL206502,3,2022-07-15
82681,SUB110586,TTL200791,3,2025-04-30
82682,SUB108445,TTL207082,4,2026-05-27
82683,SUB109744,TTL202567,2,2026-04-08
82684,SUB106930,TTL200079,3,2023-12-31
82685,SUB113496,TTL208666,4,2023-04-06
82686,SUB102538,TTL206564,4,2026-05-15
82687,SUB101580,TTL207401,4,2025-09-07
82688,SUB110013,TTL201486,3,2026-02-04
82689,SUB104578,TTL200848,3,2020-04-12
82690,SUB112340,TTL200027,3,2026-05-14
82691,SUB111577,TTL206710,4,2024-06-08
82692,SUB113782,TTL201554,4,2025-01-30
82693,SUB105993,TTL205790,3,2026-03-18
82694,SUB107959,TTL203764,4,2025-11-11
82695,SUB112381,TTL206779,3,2025-09-15
82696,SUB111791,TTL202493,2,2026-02-01
82697,SUB100264,TTL204353,2,2026-05-25
82698,SUB102452,TTL202589,4,2026-01-24
82699,SUB112953,TTL203095,4,2025-11-08
82700,SUB102938,TTL204136,3,2026-04-10
82701,SUB103659,TTL207117,3,2024-08-04
82702,SUB102381,TTL202103,3,2023-10-25
82703,SUB102579,TTL208916,3,2021-07-16
82704,SUB103073,TTL205659,4,2025-01-06
82705,SUB114005,TTL200405,2,2021-05-11
82706,SUB100100,TTL203747,5,2025-03-09
82707,SUB112890,TTL202798,4,2022-05-16
82708,SUB112712,TTL202873,5,2025-03-13
82709,SUB111390,TTL206461,4,2024-12-20
82710,SUB114992,TTL204078,4,2025-03-19
82711,SUB101263,TTL200790,4,2024-04-26
82712,SUB108298,TTL206857,3,2025-08-12
82713,SUB104280,TTL202127,4,2026-02-01
82714,SUB100928,TTL203814,3,2025-11-10
82715,SUB107166,TTL203059,3,2026-01-17
82716,SUB107821,TTL208370,2,2026-02-09
82717,SUB100624,TTL202855,4,2026-05-08
82718,SUB113030,TTL202359,5,2021-05-15
82719,SUB107369,TTL208037,4,2026-05-12
82720,SUB103024,TTL202679,3,2024-07-02
82721,SUB109546,TTL201646,4,2026-05-01
82722,SUB110930,TTL200703,3,2026-05-27
82723,SUB104543,TTL205948,5,2026-05-24
82724,SUB113012,TTL205997,5,2024-11-13
82725,SUB113342,TTL203048,2,2020-07-29
82726,SUB113276,TTL203532,5,2025-10-31
82727,SUB106676,TTL200568,3,2025-10-12
82728,SUB111074,TTL207877,3,2026-05-07
82729,SUB101848,TTL204867,4,2026-05-15
82730,SUB107596,TTL206099,2,2026-01-31
82731,SUB111442,TTL200189,4,2025-02-18
82732,SUB113497,TTL201947,4,2026-05-04
82733,SUB108115,TTL201276,3,2020-02-04
82734,SUB112958,TTL208379,3,2025-08-12
82735,SUB108578,TTL205516,3,2024-01-06
82736,SUB102795,TTL205097,3,2026-05-12
82737,SUB111401,TTL207815,3,2022-08-07
82738,SUB108524,TTL203377,5,2024-02-19
82739,SUB107496,TTL203531,5,2022-08-11
82740,SUB113465,TTL205277,1,2026-05-28
82741,SUB113109,TTL200352,5,2024-09-29
82742,SUB100059,TTL206337,4,2026-04-07
82743,SUB105805,TTL200029,4,2026-05-07
82744,SUB102522,TTL207538,3,2022-04-02
82745,SUB109496,TTL206824,3,2026-05-08
82746,SUB113854,TTL204870,4,2026-03-16
82747,SUB106596,TTL202832,4,2025-07-18
82748,SUB105841,TTL201137,3,2024-10-30
82749,SUB107042,TTL205766,4,2026-04-06
82750,SUB100337,TTL203362,5,2023-12-27
82751,SUB108192,TTL205806,4,2022-05-02
82752,SUB107972,TTL206720,4,2026-05-19
82753,SUB106476,TTL208384,5,2024-05-08
82754,SUB110136,TTL200265,5,2025-03-06
82755,SUB102648,TTL203289,5,2022-03-02
82756,SUB109513,TTL207299,5,2025-10-19
82757,SUB104047,TTL204195,4,2018-02-17
82758,SUB101120,TTL207123,3,2025-02-26
82759,SUB113644,TTL202855,3,2026-05-15
82760,SUB101300,TTL204149,3,2025-02-12
82761,SUB103909,TTL200572,1,2026-04-21
82762,SUB112588,TTL202008,2,2024-03-20
82763,SUB101092,TTL205385,3,2026-03-21
82764,SUB103449,TTL206782,3,2019-05-26
82765,SUB106922,TTL201646,3,2026-05-12
82766,SUB108398,TTL200998,5,2024-06-28
82767,SUB105938,TTL208927,3,2026-04-11
82768,SUB108071,TTL207551,5,2026-01-31
82769,SUB112434,TTL208804,4,2026-05-26
82770,SUB114252,TTL205908,4,2023-02-09
82771,SUB114639,TTL208321,3,2022-04-23
82772,SUB110566,TTL206870,3,2021-06-08
82773,SUB109726,TTL201175,4,2024-08-14
82774,SUB101840,TTL203410,3,2021-05-31
82775,SUB111331,TTL205627,4,2020-05-27
82776,SUB114756,TTL202032,3,2026-05-31
82777,SUB101366,TTL202916,4,2026-04-01
82778,SUB104850,TTL205978,4,2026-05-29
82779,SUB106709,TTL204750,4,2026-04-03
82780,SUB103010,TTL207116,3,2024-07-31
82781,SUB112488,TTL201800,3,2022-12-17
82782,SUB102983,TTL202517,5,2026-05-29
82783,SUB111242,TTL203438,5,2021-04-17
82784,SUB111336,TTL207158,4,2026-05-16
82785,SUB111029,TTL203531,4,2024-10-01
82786,SUB106028,TTL204020,3,2026-02-03
82787,SUB111910,TTL207141,2,2025-05-25
82788,SUB109810,TTL207989,4,2026-05-26
82789,SUB101169,TTL206021,3,2026-05-07
82790,SUB113202,TTL206337,4,2026-05-30
82791,SUB107799,TTL200400,3,2024-08-16
82792,SUB102923,TTL200814,2,2026-05-15
82793,SUB102227,TTL205584,5,2026-01-28
82794,SUB110143,TTL206302,4,2026-02-19
82795,SUB101051,TTL206337,3,2026-03-15
82796,SUB101746,TTL204786,2,2023-01-29
82797,SUB104765,TTL207789,4,2026-05-21
82798,SUB110050,TTL206309,3,2026-05-26
82799,SUB106947,TTL201192,5,2022-04-09
82800,SUB111494,TTL200982,4,2022-08-08
82801,SUB113499,TTL208745,5,2023-12-09
82802,SUB114146,TTL207905,4,2026-04-04
82803,SUB108452,TTL201813,3,2025-10-07
82804,SUB113668,TTL201037,4,2025-02-19
82805,SUB108238,TTL207338,2,2023-07-22
82806,SUB113997,TTL200775,5,2019-02-28
82807,SUB103398,TTL201035,3,2024-04-08
82808,SUB103682,TTL201594,3,2025-06-14
82809,SUB112161,TTL204395,3,2026-05-31
82810,SUB100785,TTL203659,4,2023-03-30
82811,SUB102754,TTL205921,5,2023-11-19
82812,SUB109055,TTL204515,4,2016-12-16
82813,SUB112531,TTL201793,4,2026-05-26
82814,SUB112566,TTL202219,4,2023-10-06
82815,SUB106117,TTL207347,5,2025-11-30
82816,SUB102421,TTL202108,3,2026-01-04
82817,SUB109106,TTL206800,4,2025-11-09
82818,SUB103866,TTL204801,2,2026-04-09
82819,SUB110860,TTL200367,3,2026-05-14
82820,SUB113766,TTL200757,3,2026-04-21
82821,SUB100874,TTL205218,3,2022-10-24
82822,SUB106401,TTL200982,3,2023-01-26
82823,SUB111608,TTL206547,5,2019-02-04
82824,SUB106914,TTL203634,4,2025-11-10
82825,SUB103552,TTL201655,4,2026-04-05
82826,SUB114396,TTL201773,5,2026-05-21
82827,SUB110157,TTL205320,4,2026-03-14
82828,SUB113284,TTL204171,3,2025-03-05
82829,SUB104703,TTL206462,2,2025-01-13
82830,SUB105795,TTL207474,3,2022-07-21
82831,SUB110139,TTL206299,4,2024-01-18
82832,SUB111967,TTL208774,3,2026-05-31
82833,SUB113705,TTL208231,4,2022-11-14
82834,SUB109061,TTL201716,5,2026-05-26
82835,SUB100839,TTL201106,4,2026-03-28
82836,SUB102152,TTL206588,4,2025-04-17
82837,SUB101690,TTL202154,4,2025-07-30
82838,SUB105656,TTL200449,3,2025-06-26
82839,SUB112444,TTL205079,2,2026-03-08
82840,SUB102158,TTL205577,3,2022-05-27
82841,SUB113926,TTL207996,4,2022-03-18
82842,SUB105119,TTL200577,4,2022-05-10
82843,SUB106737,TTL206899,4,2026-03-15
82844,SUB108883,TTL207712,4,2026-02-08
82845,SUB100772,TTL203998,5,2026-03-09
82846,SUB109975,TTL206391,4,2019-10-30
82847,SUB111799,TTL206485,5,2025-03-14
82848,SUB102668,TTL207938,3,2023-05-24
82849,SUB106599,TTL207936,4,2026-03-01
82850,SUB113615,TTL208283,2,2026-02-23
82851,SUB101685,TTL202356,3,2025-08-15
82852,SUB112202,TTL208351,5,2026-02-01
82853,SUB102083,TTL207122,3,2026-04-04
82854,SUB107792,TTL200204,4,2026-01-11
82855,SUB106460,TTL206991,4,2025-05-03
82856,SUB114681,TTL202664,3,2025-09-10
82857,SUB110597,TTL206608,3,2025-12-29
82858,SUB114981,TTL202831,5,2026-04-22
82859,SUB109075,TTL203758,4,2025-04-25
82860,SUB114676,TTL206311,3,2024-03-24
82861,SUB108184,TTL204085,3,2021-07-09
82862,SUB108809,TTL207266,3,2026-05-30
82863,SUB109393,TTL201036,3,2026-03-05
82864,SUB108624,TTL202551,3,2021-10-21
82865,SUB107655,TTL200812,5,2026-02-06
82866,SUB109276,TTL206046,3,2021-12-13
82867,SUB102640,TTL206643,3,2026-01-29
82868,SUB114662,TTL200103,2,2024-08-24
82869,SUB100443,TTL204917,3,2023-02-28
82870,SUB100809,TTL203792,5,2026-04-25
82871,SUB113565,TTL205440,2,2026-03-22
82872,SUB106545,TTL208775,4,2026-05-22
82873,SUB102102,TTL206975,3,2025-10-19
82874,SUB112833,TTL205234,3,2025-08-27
82875,SUB114782,TTL208008,4,2026-04-15
82876,SUB101813,TTL201814,4,2026-05-31
82877,SUB102577,TTL203941,3,2023-05-19
82878,SUB104104,TTL204337,2,2026-05-03
82879,SUB105270,TTL202463,2,2026-05-08
82880,SUB111263,TTL208898,5,2025-07-22
82881,SUB103686,TTL202025,4,2024-09-04
82882,SUB112615,TTL202317,4,2025-01-26
82883,SUB107994,TTL207141,4,2026-05-23
82884,SUB106716,TTL201969,5,2022-02-22
82885,SUB106915,TTL204674,5,2026-01-16
82886,SUB101351,TTL201001,3,2024-04-21
82887,SUB108826,TTL203896,4,2026-04-25
82888,SUB111943,TTL206497,5,2026-01-30
82889,SUB102712,TTL203573,3,2026-05-08
82890,SUB112159,TTL205023,3,2026-05-03
82891,SUB108406,TTL204604,2,2022-10-23
82892,SUB110194,TTL200483,5,2026-05-15
82893,SUB105923,TTL200923,1,2026-03-13
82894,SUB102201,TTL207157,2,2026-05-20
82895,SUB110627,TTL208351,4,2026-03-12
82896,SUB103745,TTL204152,3,2026-04-19
82897,SUB105564,TTL207664,4,2024-04-21
82898,SUB114422,TTL203632,5,2026-04-02
82899,SUB103663,TTL202356,3,2025-12-09
82900,SUB114066,TTL204522,4,2026-05-11
82901,SUB107139,TTL208090,4,2026-03-11
82902,SUB104088,TTL205962,3,2026-05-28
82903,SUB101513,TTL208163,3,2025-07-09
82904,SUB101363,TTL208629,3,2025-04-23
82905,SUB107162,TTL208727,4,2023-06-20
82906,SUB107173,TTL200287,4,2025-10-30
82907,SUB114398,TTL203514,4,2019-07-27
82908,SUB101303,TTL206700,2,2026-05-06
82909,SUB110818,TTL203948,3,2026-04-19
82910,SUB110129,TTL204280,2,2026-05-23
82911,SUB108102,TTL201018,5,2026-05-25
82912,SUB112939,TTL202576,5,2026-05-31
82913,SUB112131,TTL200310,3,2026-04-19
82914,SUB113641,TTL202087,4,2026-01-23
82915,SUB103780,TTL201860,3,2025-10-15
82916,SUB105333,TTL200580,3,2025-12-09
82917,SUB106968,TTL202268,3,2021-06-27
82918,SUB100376,TTL201225,3,2026-03-26
82919,SUB111507,TTL201899,3,2026-05-14
82920,SUB105715,TTL205620,4,2026-04-30
82921,SUB113957,TTL203011,3,2024-05-27
82922,SUB102787,TTL201810,4,2026-03-01
82923,SUB106575,TTL203714,3,2022-09-16
82924,SUB110361,TTL202705,3,2023-01-06
82925,SUB114662,TTL202703,2,2023-12-18
82926,SUB108440,TTL207627,4,2026-04-18
82927,SUB100282,TTL200916,4,2024-10-17
82928,SUB104982,TTL207141,3,2026-04-29
82929,SUB107339,TTL201018,5,2026-05-04
82930,SUB106632,TTL208832,2,2026-02-20
82931,SUB114453,TTL206196,3,2024-11-16
82932,SUB111337,TTL206323,3,2025-01-05
82933,SUB112799,TTL204657,4,2025-03-18
82934,SUB103609,TTL206434,3,2026-05-29
82935,SUB104711,TTL202509,5,2025-04-08
82936,SUB100582,TTL201343,4,2026-05-07
82937,SUB109628,TTL207964,2,2026-05-24
82938,SUB111552,TTL205219,4,2025-11-03
82939,SUB107209,TTL201511,4,2020-10-28
82940,SUB101154,TTL207954,3,2025-04-11
82941,SUB100728,TTL206993,3,2025-08-30
82942,SUB112659,TTL202236,4,2026-04-20
82943,SUB112599,TTL207386,4,2022-04-05
82944,SUB108344,TTL207898,5,2025-08-07
82945,SUB101589,TTL203645,4,2026-01-11
82946,SUB110882,TTL205990,2,2020-12-18
82947,SUB112841,TTL206642,3,2026-05-15
82948,SUB114246,TTL208805,4,2026-05-29
82949,SUB112820,TTL200982,4,2023-02-15
82950,SUB114761,TTL202279,3,2026-04-29
82951,SUB100211,TTL206260,4,2020-10-03
82952,SUB111768,TTL208919,2,2026-05-26
82953,SUB113584,TTL205786,2,2026-05-18
82954,SUB101141,TTL207316,5,2026-05-25
82955,SUB112633,TTL201975,4,2026-05-13
82956,SUB109670,TTL208271,2,2026-04-19
82957,SUB102469,TTL204177,3,2026-05-14
82958,SUB113482,TTL200204,4,2026-01-29
82959,SUB100482,TTL200501,4,2024-10-24
82960,SUB108068,TTL203052,3,2025-04-19
82961,SUB114481,TTL208012,4,2024-03-21
82962,SUB109633,TTL206300,3,2026-03-13
82963,SUB104903,TTL200520,3,2026-05-31
82964,SUB114672,TTL206119,3,2022-04-26
82965,SUB109533,TTL201023,4,2026-04-20
82966,SUB114433,TTL203409,4,2019-11-07
82967,SUB100320,TTL207520,4,2025-08-21
82968,SUB114029,TTL206911,2,2026-04-28
82969,SUB113900,TTL200321,5,2024-05-07
82970,SUB107904,TTL205710,5,2026-05-05
82971,SUB101176,TTL205432,3,2026-05-24
82972,SUB106604,TTL207110,3,2025-08-18
82973,SUB110370,TTL203315,3,2022-02-25
82974,SUB105286,TTL206853,3,2026-02-04
82975,SUB111986,TTL206253,5,2025-12-03
82976,SUB103604,TTL205575,4,2024-08-29
82977,SUB105466,TTL205258,4,2019-06-13
82978,SUB108308,TTL201471,4,2025-05-04
82979,SUB100452,TTL206246,4,2023-10-14
82980,SUB110511,TTL205148,3,2025-12-28
82981,SUB104018,TTL201792,4,2024-10-09
82982,SUB100248,TTL208940,4,2026-04-04
82983,SUB111675,TTL205997,5,2025-08-02
82984,SUB108245,TTL201089,3,2024-06-05
82985,SUB111988,TTL202580,4,2026-03-24
82986,SUB103139,TTL202641,3,2023-12-09
82987,SUB112483,TTL207104,3,2025-02-21
82988,SUB109163,TTL204964,3,2026-02-10
82989,SUB112191,TTL205227,3,2026-05-20
82990,SUB109699,TTL200128,5,2026-01-22
82991,SUB113641,TTL200480,4,2021-02-06
82992,SUB113278,TTL205343,4,2025-05-22
82993,SUB101679,TTL206903,2,2022-07-30
82994,SUB102719,TTL200887,5,2026-04-05
82995,SUB113699,TTL206251,3,2019-09-25
82996,SUB110849,TTL201208,2,2026-05-06
82997,SUB107930,TTL202301,1,2024-05-05
82998,SUB109751,TTL206007,2,2026-02-11
82999,SUB105438,TTL206518,4,2026-02-05
83000,SUB108256,TTL202325,5,2026-05-21
83001,SUB108761,TTL202236,4,2026-05-31
83002,SUB104962,TTL205833,4,2025-06-26
83003,SUB109125,TTL201826,4,2026-05-12
83004,SUB109524,TTL206898,3,2025-11-28
83005,SUB101203,TTL200055,3,2025-11-19
83006,SUB114315,TTL207554,4,2020-07-27
83007,SUB104727,TTL205903,5,2022-10-16
83008,SUB101354,TTL205205,4,2025-02-27
83009,SUB105828,TTL207241,3,2024-11-06
83010,SUB109751,TTL208700,3,2025-11-30
83011,SUB100216,TTL201158,5,2025-10-12
83012,SUB106470,TTL207134,3,2026-05-17
83013,SUB111904,TTL201404,3,2026-03-31
83014,SUB102387,TTL204276,3,2026-05-28
83015,SUB103965,TTL202449,5,2026-05-06
83016,SUB112745,TTL202363,3,2026-03-12
83017,SUB101731,TTL200913,4,2026-05-12
83018,SUB105196,TTL207885,3,2026-05-29
83019,SUB112503,TTL201420,2,2025-10-12
83020,SUB110655,TTL208617,3,2026-04-19
83021,SUB114576,TTL205435,2,2025-03-20
83022,SUB103124,TTL206054,2,2026-05-29
83023,SUB113432,TTL202750,4,2026-02-05
83024,SUB106466,TTL200532,4,2024-10-28
83025,SUB105073,TTL206036,3,2026-05-14
83026,SUB102265,TTL202386,4,2022-07-11
83027,SUB109225,TTL202325,3,2026-05-15
83028,SUB103839,TTL205762,3,2024-12-19
83029,SUB104404,TTL202026,4,2024-06-25
83030,SUB108934,TTL205622,3,2023-06-02
83031,SUB108091,TTL205229,5,2026-03-31
83032,SUB110551,TTL200235,4,2026-02-11
83033,SUB107376,TTL205806,3,2019-09-24
83034,SUB107953,TTL207748,1,2025-04-26
83035,SUB105856,TTL200375,5,2026-05-20
83036,SUB114978,TTL204887,5,2026-04-25
83037,SUB109871,TTL206025,5,2025-12-03
83038,SUB111214,TTL207273,4,2022-02-02
83039,SUB110033,TTL208660,4,2026-02-01
83040,SUB105913,TTL208427,5,2026-04-13
83041,SUB112050,TTL201712,4,2026-01-23
83042,SUB103843,TTL202244,3,2026-05-29
83043,SUB104707,TTL204699,4,2026-05-21
83044,SUB109808,TTL200699,3,2026-03-28
83045,SUB105380,TTL208672,3,2026-04-06
83046,SUB111353,TTL208033,4,2025-09-26
83047,SUB107040,TTL207082,4,2026-05-19
83048,SUB101059,TTL206261,2,2026-02-12
83049,SUB114249,TTL208219,4,2026-05-24
83050,SUB100655,TTL201799,4,2019-08-31
83051,SUB110396,TTL208250,5,2024-02-24
83052,SUB110746,TTL208802,4,2023-09-13
83053,SUB110865,TTL205966,4,2025-08-12
83054,SUB104334,TTL201509,4,2025-06-30
83055,SUB104434,TTL207224,4,2019-05-13
83056,SUB109049,TTL202425,3,2024-04-25
83057,SUB108056,TTL207135,3,2026-04-05
83058,SUB105617,TTL200849,3,2026-05-21
83059,SUB106720,TTL204046,4,2025-12-20
83060,SUB108140,TTL207106,4,2026-05-24
83061,SUB112466,TTL200342,4,2022-05-15
83062,SUB100726,TTL200800,3,2026-03-30
83063,SUB111116,TTL203741,4,2026-05-29
83064,SUB114844,TTL206423,4,2021-02-02
83065,SUB110459,TTL203509,4,2026-05-30
83066,SUB100928,TTL206521,3,2026-03-19
83067,SUB106534,TTL207334,4,2026-05-04
83068,SUB114289,TTL205125,5,2025-10-24
83069,SUB110076,TTL201628,2,2026-05-23
83070,SUB113000,TTL201932,4,2026-05-04
83071,SUB103571,TTL207586,3,2025-12-07
83072,SUB111160,TTL207854,4,2022-07-06
83073,SUB108768,TTL203724,3,2026-04-13
83074,SUB110730,TTL203103,2,2023-09-11
83075,SUB113118,TTL205468,2,2025-09-13
83076,SUB110608,TTL206860,2,2025-04-02
83077,SUB100069,TTL206700,3,2026-03-31
83078,SUB103971,TTL202528,4,2024-07-08
83079,SUB114956,TTL207426,4,2026-05-21
83080,SUB108795,TTL200858,4,2026-04-03
83081,SUB109263,TTL204234,4,2021-01-30
83082,SUB109261,TTL204710,3,2026-01-01
83083,SUB102204,TTL207141,3,2026-05-18
83084,SUB105244,TTL206135,5,2026-02-12
83085,SUB102412,TTL207081,4,2024-02-29
83086,SUB106576,TTL206254,4,2025-11-07
83087,SUB103929,TTL203235,4,2025-01-10
83088,SUB100780,TTL204480,5,2023-07-29
83089,SUB102611,TTL201074,4,2025-12-06
83090,SUB104099,TTL204886,3,2025-06-27
83091,SUB112619,TTL200204,4,2026-02-04
83092,SUB102288,TTL205713,4,2022-03-11
83093,SUB107715,TTL207028,3,2025-12-25
83094,SUB102408,TTL207554,4,2025-12-09
83095,SUB111399,TTL203479,4,2024-10-09
83096,SUB110178,TTL203476,4,2023-10-26
83097,SUB107361,TTL204583,4,2026-04-11
83098,SUB102418,TTL207671,4,2026-05-02
83099,SUB110480,TTL206199,3,2024-12-28
83100,SUB114095,TTL202496,2,2025-05-03
83101,SUB108791,TTL207148,4,2021-03-27
83102,SUB101929,TTL206337,3,2026-05-16
83103,SUB109482,TTL205490,4,2023-03-15
83104,SUB108329,TTL204144,3,2026-05-03
83105,SUB102209,TTL206212,4,2026-03-29
83106,SUB109453,TTL200160,3,2024-11-22
83107,SUB109433,TTL202167,5,2019-03-14
83108,SUB100934,TTL205170,4,2026-03-16
83109,SUB108908,TTL207140,4,2021-10-18
83110,SUB102821,TTL206240,3,2025-07-11
83111,SUB111101,TTL207523,4,2022-03-29
83112,SUB109903,TTL205569,3,2019-10-06
83113,SUB107327,TTL206824,3,2026-02-07
83114,SUB107916,TTL207141,3,2025-12-01
83115,SUB106337,TTL205540,1,2023-12-13
83116,SUB114918,TTL204062,2,2026-02-11
83117,SUB106624,TTL202047,5,2025-03-21
83118,SUB103565,TTL200867,5,2026-05-18
83119,SUB107710,TTL206771,4,2026-02-27
83120,SUB100423,TTL200190,3,2026-05-28
83121,SUB112959,TTL203405,5,2018-03-24
83122,SUB113055,TTL208638,3,2025-06-17
83123,SUB107537,TTL206532,2,2021-05-30
83124,SUB106203,TTL206377,5,2024-08-26
83125,SUB113864,TTL206053,4,2026-04-15
83126,SUB109739,TTL208392,3,2026-01-18
83127,SUB113692,TTL204939,3,2018-08-22
83128,SUB109183,TTL200792,4,2026-05-23
83129,SUB107964,TTL203361,4,2025-08-09
83130,SUB102469,TTL202978,3,2026-04-08
83131,SUB110757,TTL205962,3,2026-05-31
83132,SUB112941,TTL207146,5,2026-02-05
83133,SUB105435,TTL205112,2,2020-06-19
